k_id	work	k	genre	year	mov_id	mov	tempo	time_sig	key	exp_beg	exp_len	tot_cads	cad_no	cad_type	next_key	elided	arr_m	arr_beat	end_m	end_beat	cad_len
428	String Quartet	428 (421b)	String quartet	1783	234	I	Allegro non troppo	4/4	Eb	1	68	6	1	K1	I	true	12	1.00	12	1.00	0.00
428	String Quartet	428 (421b)	String quartet	1783	234	I	Allegro non troppo	4/4	Eb	1	68	6	2	K2	V	false	24	1.00	25	1.00	4.00
428	String Quartet	428 (421b)	String quartet	1783	234	I	Allegro non troppo	4/4	Eb	1	68	6	3	K4	V	false	40	1.00	40	3.00	2.00
428	String Quartet	428 (421b)	String quartet	1783	234	I	Allegro non troppo	4/4	Eb	1	68	6	4	K4	V	true	56	1.00	56	1.00	0.00
428	String Quartet	428 (421b)	String quartet	1783	234	I	Allegro non troppo	4/4	Eb	1	68	6	5	K4	V	false	64	1.00	65	1.00	4.00
428	String Quartet	428 (421b)	String quartet	1783	234	I	Allegro non troppo	4/4	Eb	1	68	6	6	K4	 	false	68	1.00	69	1.00	4.00
439b	25 Movements for Three Basset Horns	Anh. 229 (439b) 	Trio for melodic instruments	1786	235	No. 1	Allegro	3/4	F	1	51	6	1	K1	I	true	14	1.00	18	1.00	12.00
439b	25 Movements for Three Basset Horns	Anh. 229 (439b) 	Trio for melodic instruments	1786	235	No. 1	Allegro	3/4	F	1	51	6	2	K2	V	true	20	1.00	20	1.00	0.00
439b	25 Movements for Three Basset Horns	Anh. 229 (439b) 	Trio for melodic instruments	1786	235	No. 1	Allegro	3/4	F	1	51	6	3	K3	V	false	22	1.00	26	1.00	12.00
439b	25 Movements for Three Basset Horns	Anh. 229 (439b) 	Trio for melodic instruments	1786	235	No. 1	Allegro	3/4	F	1	51	6	4	K4	V	false	41	1.00	41	2.00	1.00
439b	25 Movements for Three Basset Horns	Anh. 229 (439b) 	Trio for melodic instruments	1786	235	No. 1	Allegro	3/4	F	1	51	6	5	K4	V	true	48	1.00	48	1.00	0.00
439b	25 Movements for Three Basset Horns	Anh. 229 (439b) 	Trio for melodic instruments	1786	235	No. 1	Allegro	3/4	F	1	51	6	6	K4	 	false	51	1.00	52	1.00	3.00
439b	25 Movements for Three Basset Horns	Anh. 229 (439b) 	Trio for melodic instruments	1786	236	No. 11	Allegro	2/2	F	1	37	4	1	K1	I	true	10	1.00	14	1.00	16.00
439b	25 Movements for Three Basset Horns	Anh. 229 (439b) 	Trio for melodic instruments	1786	236	No. 11	Allegro	2/2	F	1	37	4	2	K2	V	false	20	1.00	23	1.00	12.00
439b	25 Movements for Three Basset Horns	Anh. 229 (439b) 	Trio for melodic instruments	1786	236	No. 11	Allegro	2/2	F	1	37	4	3	K4	V	false	32	1.00	32	2.00	2.00
439b	25 Movements for Three Basset Horns	Anh. 229 (439b) 	Trio for melodic instruments	1786	236	No. 11	Allegro	2/2	F	1	37	4	4	K4	 	false	37	1.00	38	1.00	4.00
439b	25 Movements for Three Basset Horns	Anh. 229 (439b) 	Trio for melodic instruments	1786	237	No. 16	Allegro	4/4	F	1	28	3	1	K1	I	true	12	1.00	14	1.00	8.00
439b	25 Movements for Three Basset Horns	Anh. 229 (439b) 	Trio for melodic instruments	1786	237	No. 16	Allegro	4/4	F	1	28	3	2	K2	V	false	15	1.00	16	1.00	4.00
439b	25 Movements for Three Basset Horns	Anh. 229 (439b) 	Trio for melodic instruments	1786	237	No. 16	Allegro	4/4	F	1	28	3	3	K4	 	false	26	1.00	29	1.00	12.00
448	Sonata for Two Pianos	448 (375a)	Sonata for a piano duet	1781	238	I	Allegro spiritoso	4/4	D	1	80	7	1	K1	I	true	17	1.00	17	1.00	0.00
448	Sonata for Two Pianos	448 (375a)	Sonata for a piano duet	1781	238	I	Allegro spiritoso	4/4	D	1	80	7	2	K2	V	true	24	1.00	24	1.00	0.00
448	Sonata for Two Pianos	448 (375a)	Sonata for a piano duet	1781	238	I	Allegro spiritoso	4/4	D	1	80	7	3	K3	V	true	25	1.00	30	1.00	20.00
448	Sonata for Two Pianos	448 (375a)	Sonata for a piano duet	1781	238	I	Allegro spiritoso	4/4	D	1	80	7	4	K4	V	false	33	1.00	34	1.00	4.00
448	Sonata for Two Pianos	448 (375a)	Sonata for a piano duet	1781	238	I	Allegro spiritoso	4/4	D	1	80	7	5	K4	V	true	49	1.00	49	1.00	0.00
448	Sonata for Two Pianos	448 (375a)	Sonata for a piano duet	1781	238	I	Allegro spiritoso	4/4	D	1	80	7	6	K4	V	true	73	1.00	77	1.00	16.00
448	Sonata for Two Pianos	448 (375a)	Sonata for a piano duet	1781	238	I	Allegro spiritoso	4/4	D	1	80	7	7	K4	 	false	79	1.00	81	1.00	8.00
452	Quintet for Piano, Oboe, Clarinet, Horn and Bassoon	452	Piano quintet	1784	239	I	Allegro moderato	4/4	Eb	21	46	6	1	K1	I	true	28	3.00	31	1.00	10.00
452	Quintet for Piano, Oboe, Clarinet, Horn and Bassoon	452	Piano quintet	1784	239	I	Allegro moderato	4/4	Eb	21	46	6	2	K2	V	false	34	1.00	36	3.00	10.00
452	Quintet for Piano, Oboe, Clarinet, Horn and Bassoon	452	Piano quintet	1784	239	I	Allegro moderato	4/4	Eb	21	46	6	3	K3	V	false	37	1.00	43	1.00	24.00
452	Quintet for Piano, Oboe, Clarinet, Horn and Bassoon	452	Piano quintet	1784	239	I	Allegro moderato	4/4	Eb	21	46	6	4	K4	V	false	50	3.00	51	1.00	2.00
452	Quintet for Piano, Oboe, Clarinet, Horn and Bassoon	452	Piano quintet	1784	239	I	Allegro moderato	4/4	Eb	21	46	6	5	K4	V	true	61	1.00	64	1.00	12.00
452	Quintet for Piano, Oboe, Clarinet, Horn and Bassoon	452	Piano quintet	1784	239	I	Allegro moderato	4/4	Eb	21	46	6	6	K4	 	false	65	3.00	66	1.00	2.00
454	Sonata for Piano and Violin	454	Violin sonata	1784	240	I	Allegro	4/4	Bb	14	53	5	1	K1	V	false	25	1.00	26	1.00	4.00
454	Sonata for Piano and Violin	454	Violin sonata	1784	240	I	Allegro	4/4	Bb	14	53	5	2	K2	V	false	29	1.00	30	1.00	4.00
454	Sonata for Piano and Violin	454	Violin sonata	1784	240	I	Allegro	4/4	Bb	14	53	5	3	K4	V	false	50	1.00	51	1.00	4.00
454	Sonata for Piano and Violin	454	Violin sonata	1784	240	I	Allegro	4/4	Bb	14	53	5	4	K4	V	false	58	1.00	58	3.00	2.00
454	Sonata for Piano and Violin	454	Violin sonata	1784	240	I	Allegro	4/4	Bb	14	53	5	5	K4	 	false	65	1.00	66	1.00	4.00
457	Piano Sonata	457	Piano sonata	1784	241	I	Molto allegro	4/4	c	1	74	4	1	K1	i	true	19	1.00	19	1.00	0.00
457	Piano Sonata	457	Piano sonata	1784	241	I	Molto allegro	4/4	c	1	74	4	2	K3	III	false	30	1.00	36	1.00	24.00
457	Piano Sonata	457	Piano sonata	1784	241	I	Molto allegro	4/4	c	1	74	4	3	K4	III	true	59	1.00	59	1.00	0.00
457	Piano Sonata	457	Piano sonata	1784	241	I	Molto allegro	4/4	c	1	74	4	4	K4	 	true	67	1.00	71	1.00	16.00
458	String Quartet	458	String quartet	1784	242	I	Allegro vivace assai	6/8	Bb	1	90	7	1	K1	I	true	8	1.00	18	1.00	30.00
458	String Quartet	458	String quartet	1784	242	I	Allegro vivace assai	6/8	Bb	1	90	7	2	K2	I	false	20	1.00	27	1.00	21.00
458	String Quartet	458	String quartet	1784	242	I	Allegro vivace assai	6/8	Bb	1	90	7	3	K1	I	false	30	2.00	31	1.00	1.50
458	String Quartet	458	String quartet	1784	242	I	Allegro vivace assai	6/8	Bb	1	90	7	4	K3	V	false	42	1.00	51	1.00	27.00
458	String Quartet	458	String quartet	1784	242	I	Allegro vivace assai	6/8	Bb	1	90	7	5	K4	V	false	54	1.00	54	2.00	1.50
458	String Quartet	458	String quartet	1784	242	I	Allegro vivace assai	6/8	Bb	1	90	7	6	K4	V	false	77	1.00	78	1.00	3.00
458	String Quartet	458	String quartet	1784	242	I	Allegro vivace assai	6/8	Bb	1	90	7	7	K4	 	false	89	1.00	91	1.00	6.00
458	String Quartet	458	String quartet	1784	243	IV	Allegro assai	2/4	Bb	1	133	7	1	K1	I	false	16	1.00	17	1.00	2.00
458	String Quartet	458	String quartet	1784	243	IV	Allegro assai	2/4	Bb	1	133	7	2	K3	V	false	42	1.00	48	1.00	12.00
458	String Quartet	458	String quartet	1784	243	IV	Allegro assai	2/4	Bb	1	133	7	3	K4	V	false	81	1.00	82	1.00	2.00
458	String Quartet	458	String quartet	1784	243	IV	Allegro assai	2/4	Bb	1	133	7	4	K4	V	false	97	1.00	98	1.00	2.00
458	String Quartet	458	String quartet	1784	243	IV	Allegro assai	2/4	Bb	1	133	7	5	K4	V	false	121	1.00	122	1.00	2.00
458	String Quartet	458	String quartet	1784	243	IV	Allegro assai	2/4	Bb	1	133	7	6	K4	V	false	129	1.00	130	1.00	2.00
458	String Quartet	458	String quartet	1784	243	IV	Allegro assai	2/4	Bb	1	133	7	7	K4	 	false	133	1.00	134	1.00	2.00
464	String Quartet	464	String quartet	1785	244	I	Allegro	3/4	A	1	87	4	1	K1	I	false	16	1.00	17	1.00	3.00
464	String Quartet	464	String quartet	1785	244	I	Allegro	3/4	A	1	87	4	2	K3	V	false	33	1.00	37	1.00	12.00
464	String Quartet	464	String quartet	1785	244	I	Allegro	3/4	A	1	87	4	3	K4	V	false	83	1.00	84	1.00	3.00
464	String Quartet	464	String quartet	1785	244	I	Allegro	3/4	A	1	87	4	4	K4	 	false	87	1.00	88	1.00	3.00
464	String Quartet	464	String quartet	1785	245	IV	Allegro non troppo	2/2	A	1	81	4	1	K1	I	false	24	1.00	25	1.00	4.00
464	String Quartet	464	String quartet	1785	245	IV	Allegro non troppo	2/2	A	1	81	4	2	K2	V	true	33	1.00	33	1.00	0.00
464	String Quartet	464	String quartet	1785	245	IV	Allegro non troppo	2/2	A	1	81	4	3	K3	V	false	33	2.00	40	1.00	26.00
464	String Quartet	464	String quartet	1785	245	IV	Allegro non troppo	2/2	A	1	81	4	4	K4	 	false	66	1.00	77	1.00	44.00
465	String Quartet	465	String quartet	1785	246	I	Allegro	4/4	C	23	83	6	1	K1	I	true	43	1.00	44	1.00	4.00
465	String Quartet	465	String quartet	1785	246	I	Allegro	4/4	C	23	83	6	2	K3	V	false	53	1.00	56	1.00	12.00
465	String Quartet	465	String quartet	1785	246	I	Allegro	4/4	C	23	83	6	3	K4	V	false	71	1.00	72	1.00	4.00
465	String Quartet	465	String quartet	1785	246	I	Allegro	4/4	C	23	83	6	4	K4	V	true	79	1.00	79	1.00	0.00
465	String Quartet	465	String quartet	1785	246	I	Allegro	4/4	C	23	83	6	5	K4	V	true	91	1.00	91	1.00	0.00
465	String Quartet	465	String quartet	1785	246	I	Allegro	4/4	C	23	83	6	6	K4	 	true	99	1.00	99	1.00	0.00
465	String Quartet	465	String quartet	1785	247	IV	Molto allegro	2/4	C	1	136	7	1	K1	I	false	34	1.00	34	2.00	1.00
465	String Quartet	465	String quartet	1785	247	IV	Molto allegro	2/4	C	1	136	7	2	K3	V	false	49	1.00	55	1.00	12.00
465	String Quartet	465	String quartet	1785	247	IV	Molto allegro	2/4	C	1	136	7	3	K4	V	false	69	1.00	70	1.00	2.00
465	String Quartet	465	String quartet	1785	247	IV	Molto allegro	2/4	C	1	136	7	4	K4	V	true	103	1.00	103	1.00	0.00
465	String Quartet	465	String quartet	1785	247	IV	Molto allegro	2/4	C	1	136	7	5	K4	V	false	117	1.00	118	1.00	2.00
465	String Quartet	465	String quartet	1785	247	IV	Molto allegro	2/4	C	1	136	7	6	K4	V	false	125	1.00	125	2.00	1.00
465	String Quartet	465	String quartet	1785	247	IV	Molto allegro	2/4	C	1	136	7	7	K4	 	false	131	1.00	137	1.00	12.00
478	Piano Quartet	478	Piano quartet	1785	248	I	Allegro	4/4	g	1	99	7	1	K1	i	false	8	1.00	9	1.00	4.00
478	Piano Quartet	478	Piano quartet	1785	248	I	Allegro	4/4	g	1	99	7	2	K2	i	false	16	1.00	17	1.00	4.00
478	Piano Quartet	478	Piano quartet	1785	248	I	Allegro	4/4	g	1	99	7	3	K3	III	false	32	1.00	37	1.00	20.00
478	Piano Quartet	478	Piano quartet	1785	248	I	Allegro	4/4	g	1	99	7	4	K4	III	true	57	1.00	57	1.00	0.00
478	Piano Quartet	478	Piano quartet	1785	248	I	Allegro	4/4	g	1	99	7	5	K4	III	true	65	1.00	65	1.00	0.00
478	Piano Quartet	478	Piano quartet	1785	248	I	Allegro	4/4	g	1	99	7	6	K4	III	false	88	1.00	88	1.50	0.50
478	Piano Quartet	478	Piano quartet	1785	248	I	Allegro	4/4	g	1	99	7	7	K4	 	true	98	1.00	98	1.00	0.00
481	Sonata for Piano and Violin	481	Violin sonata	1785	249	I	Molto allegro	3/4	Eb	1	92	5	1	K1	I	false	24	1.00	25	1.00	3.00
481	Sonata for Piano and Violin	481	Violin sonata	1785	249	I	Molto allegro	3/4	Eb	1	92	5	2	K3	V	false	32	1.00	37	1.00	15.00
481	Sonata for Piano and Violin	481	Violin sonata	1785	249	I	Molto allegro	3/4	Eb	1	92	5	3	K4	V	false	68	1.00	69	1.00	3.00
481	Sonata for Piano and Violin	481	Violin sonata	1785	249	I	Molto allegro	3/4	Eb	1	92	5	4	K4	V	true	84	1.00	84	1.00	0.00
481	Sonata for Piano and Violin	481	Violin sonata	1785	249	I	Molto allegro	3/4	Eb	1	92	5	5	K4	 	false	90	1.00	90	1.50	0.50
485	Rondo for Piano	485	Piano piece	1786	250		Allegro	4/4	D	1	59	3	1	K1	I	false	16	1.00	16	3.00	2.00
485	Rondo for Piano	485	Piano piece	1786	250		Allegro	4/4	D	1	59	3	2	K3	V	false	32	1.00	36	1.00	16.00
485	Rondo for Piano	485	Piano piece	1786	250		Allegro	4/4	D	1	59	3	3	K4	 	false	53	1.00	60	1.00	28.00
486	Der Schauspieldirektor	486	Opera	1786	251	Overture	Presto	4/4	C	1	76	3	1	K1	I	true	13	1.00	13	1.00	0.00
486	Der Schauspieldirektor	486	Opera	1786	251	Overture	Presto	4/4	C	1	76	3	2	K2	V	false	31	1.00	35	1.00	16.00
486	Der Schauspieldirektor	486	Opera	1786	251	Overture	Presto	4/4	C	1	76	3	3	K4	 	true	69	1.00	69	1.00	0.00
492	Le nozze di Figaro	492	Opera	1786	252	Overture	Presto	4/4	D	1	138	5	1	K1	I	true	35	1.00	35	1.00	0.00
492	Le nozze di Figaro	492	Opera	1786	252	Overture	Presto	4/4	D	1	138	5	2	K2	V	false	51	1.00	59	1.00	32.00
492	Le nozze di Figaro	492	Opera	1786	252	Overture	Presto	4/4	D	1	138	5	3	K3	V	false	81	1.00	85	1.00	16.00
492	Le nozze di Figaro	492	Opera	1786	252	Overture	Presto	4/4	D	1	138	5	4	K4	V	true	107	1.00	107	1.00	0.00
492	Le nozze di Figaro	492	Opera	1786	252	Overture	Presto	4/4	D	1	138	5	5	K4	 	true	123	1.00	123	1.00	0.00
493	Piano Quartet	493	Piano quartet	1786	253	I	Allegro	4/4	Eb	1	95	6	1	K1	I	false	16	1.00	24	1.50	32.50
493	Piano Quartet	493	Piano quartet	1786	253	I	Allegro	4/4	Eb	1	95	6	2	K2	V	true	28	1.00	28	1.00	0.00
493	Piano Quartet	493	Piano quartet	1786	253	I	Allegro	4/4	Eb	1	95	6	3	K4	V	false	59	1.00	60	1.00	4.00
493	Piano Quartet	493	Piano quartet	1786	253	I	Allegro	4/4	Eb	1	95	6	4	K4	V	true	79	1.00	79	1.00	0.00
493	Piano Quartet	493	Piano quartet	1786	253	I	Allegro	4/4	Eb	1	95	6	5	K4	V	false	89	1.00	90	1.00	4.00
493	Piano Quartet	493	Piano quartet	1786	253	I	Allegro	4/4	Eb	1	95	6	6	K4	 	false	95	1.00	96	1.00	4.00
496	Trio for Piano, Violin and Violoncello	496	Piano trio	1786	254	I	Allegro	4/4	G	1	78	5	1	K1	I	true	18	1.00	18	1.00	0.00
496	Trio for Piano, Violin and Violoncello	496	Piano trio	1786	254	I	Allegro	4/4	G	1	78	5	2	K2	V	false	25	1.00	26	1.00	4.00
496	Trio for Piano, Violin and Violoncello	496	Piano trio	1786	254	I	Allegro	4/4	G	1	78	5	3	K3	V	false	31	1.00	37	1.00	24.00
496	Trio for Piano, Violin and Violoncello	496	Piano trio	1786	254	I	Allegro	4/4	G	1	78	5	4	K4	V	true	58	1.00	58	1.00	0.00
496	Trio for Piano, Violin and Violoncello	496	Piano trio	1786	254	I	Allegro	4/4	G	1	78	5	5	K4	 	false	72	1.00	79	1.00	28.00
497	Sonata for Piano Four-Hands	497	Sonata for piano four-hands	1786	255	I	Molto allegro	2/2	F	30	89	6	1	K1	I	false	45	1.00	54	1.00	36.00
497	Sonata for Piano Four-Hands	497	Sonata for piano four-hands	1786	255	I	Molto allegro	2/2	F	30	89	6	2	K3	V	false	61	1.00	65	1.00	16.00
497	Sonata for Piano Four-Hands	497	Sonata for piano four-hands	1786	255	I	Molto allegro	2/2	F	30	89	6	3	K3	V	false	81	1.00	91	1.00	40.00
497	Sonata for Piano Four-Hands	497	Sonata for piano four-hands	1786	255	I	Molto allegro	2/2	F	30	89	6	4	K4	V	false	98	1.00	99	1.00	4.00
497	Sonata for Piano Four-Hands	497	Sonata for piano four-hands	1786	255	I	Molto allegro	2/2	F	30	89	6	5	K4	V	false	114	1.00	115	1.00	4.00
497	Sonata for Piano Four-Hands	497	Sonata for piano four-hands	1786	255	I	Molto allegro	2/2	F	30	89	6	6	K4	 	false	118	1.00	119	1.00	4.00
499	String Quartet	499	String quartet	1786	256	I	Allegretto	2/2	D	1	98	6	1	K1	I	false	12	1.00	24	1.00	48.00
499	String Quartet	499	String quartet	1786	256	I	Allegretto	2/2	D	1	98	6	2	K3	V	false	40	1.00	49	1.00	36.00
499	String Quartet	499	String quartet	1786	256	I	Allegretto	2/2	D	1	98	6	3	K4	V	false	73	1.00	73	1.50	1.00
499	String Quartet	499	String quartet	1786	256	I	Allegretto	2/2	D	1	98	6	4	K4	V	true	83	1.00	83	1.00	0.00
499	String Quartet	499	String quartet	1786	256	I	Allegretto	2/2	D	1	98	6	5	K4	V	true	97	1.00	97	1.00	0.00
499	String Quartet	499	String quartet	1786	256	I	Allegretto	2/2	D	1	98	6	6	K4	 	false	98	1.00	99	1.00	4.00
499	String Quartet	499	String quartet	1786	257	IV	Molto allegro	2/4	D	1	155	6	1	K1	I	false	17	1.00	22	1.00	10.00
499	String Quartet	499	String quartet	1786	257	IV	Molto allegro	2/4	D	1	155	6	2	K2	I	false	39	1.00	44	1.00	10.00
499	String Quartet	499	String quartet	1786	257	IV	Molto allegro	2/4	D	1	155	6	3	K2	I	false	75	1.00	92	1.00	34.00
499	String Quartet	499	String quartet	1786	257	IV	Molto allegro	2/4	D	1	155	6	4	K3	V	false	97	1.00	99	1.00	4.00
499	String Quartet	499	String quartet	1786	257	IV	Molto allegro	2/4	D	1	155	6	5	K4	V	true	131	1.00	131	1.00	0.00
499	String Quartet	499	String quartet	1786	257	IV	Molto allegro	2/4	D	1	155	6	6	K4	 	false	145	1.00	150	1.00	10.00
502	Trio for Piano, Violin and Violoncello	502	Piano trio	1786	258	I	Allegro	4/4	Bb	1	82	5	1	K1	I	false	12	1.00	13	1.00	4.00
502	Trio for Piano, Violin and Violoncello	502	Piano trio	1786	258	I	Allegro	4/4	Bb	1	82	5	2	K3	V	false	30	1.00	41	1.00	44.00
502	Trio for Piano, Violin and Violoncello	502	Piano trio	1786	258	I	Allegro	4/4	Bb	1	82	5	3	K4	V	true	69	1.00	69	1.00	0.00
502	Trio for Piano, Violin and Violoncello	502	Piano trio	1786	258	I	Allegro	4/4	Bb	1	82	5	4	K4	V	true	79	1.00	79	1.00	0.00
502	Trio for Piano, Violin and Violoncello	502	Piano trio	1786	258	I	Allegro	4/4	Bb	1	82	5	5	K4	 	false	82	1.00	83	1.00	4.00
504	Symphony	504	Symphony	1786	259	I	Allegro	4/4	D	37	106	9	1	K1	I	true	51	1.00	51	1.00	0.00
504	Symphony	504	Symphony	1786	259	I	Allegro	4/4	D	37	106	9	2	K2	V	true	69	1.00	77	1.00	32.00
504	Symphony	504	Symphony	1786	259	I	Allegro	4/4	D	37	106	9	3	K3	V	true	81	1.00	81	1.00	0.00
504	Symphony	504	Symphony	1786	259	I	Allegro	4/4	D	37	106	9	4	K4	V	true	97	1.00	97	1.00	0.00
504	Symphony	504	Symphony	1786	259	I	Allegro	4/4	D	37	106	9	5	K4	V	true	112	1.00	112	1.00	0.00
504	Symphony	504	Symphony	1786	259	I	Allegro	4/4	D	37	106	9	6	K4	V	true	121	1.00	121	1.00	0.00
504	Symphony	504	Symphony	1786	259	I	Allegro	4/4	D	37	106	9	7	K4	V	false	129	1.00	130	1.00	4.00
504	Symphony	504	Symphony	1786	259	I	Allegro	4/4	D	37	106	9	8	K4	V	true	136	1.00	136	1.00	0.00
504	Symphony	504	Symphony	1786	259	I	Allegro	4/4	D	37	106	9	9	K4	 	false	139	1.00	143	1.00	16.00
504	Symphony	504	Symphony	1786	260	III	Presto	2/4	D	1	151	6	1	K1	I	false	16	1.00	17	1.00	2.00
504	Symphony	504	Symphony	1786	260	III	Presto	2/4	D	1	151	6	2	K2	I	false	27	1.00	31	1.00	8.00
504	Symphony	504	Symphony	1786	260	III	Presto	2/4	D	1	151	6	3	K3	V	false	55	1.00	66	1.00	22.00
504	Symphony	504	Symphony	1786	260	III	Presto	2/4	D	1	151	6	4	K4	V	false	98	1.00	98	1.50	0.50
504	Symphony	504	Symphony	1786	260	III	Presto	2/4	D	1	151	6	5	K4	V	true	120	1.00	120	1.00	0.00
504	Symphony	504	Symphony	1786	260	III	Presto	2/4	D	1	151	6	6	K4	 	false	138	1.00	152	1.00	28.00
515	String Quintet	515	String quintet	1787	261	I	Allegro	4/4	C	1	151	5	1	K2	I	false	19	3.00	21	1.00	6.00
515	String Quintet	515	String quintet	1787	261	I	Allegro	4/4	C	1	151	5	2	K1	I	false	57	1.00	57	3.00	2.00
515	String Quintet	515	String quintet	1787	261	I	Allegro	4/4	C	1	151	5	3	K3	V	false	69	1.00	86	1.00	68.00
515	String Quintet	515	String quintet	1787	261	I	Allegro	4/4	C	1	151	5	4	K4	V	false	115	1.00	115	2.00	1.00
515	String Quintet	515	String quintet	1787	261	I	Allegro	4/4	C	1	151	5	5	K4	 	true	131	1.00	143	1.00	48.00
515	String Quintet	515	String quintet	1787	262	IV	Allegro	2/4	C	1	211	6	1	K1	I	false	57	1.00	58	1.00	2.00
515	String Quintet	515	String quintet	1787	262	IV	Allegro	2/4	C	1	211	6	2	K3	V	false	86	1.00	103	1.00	34.00
515	String Quintet	515	String quintet	1787	262	IV	Allegro	2/4	C	1	211	6	3	K4	V	false	136	1.00	136	1.50	0.50
515	String Quintet	515	String quintet	1787	262	IV	Allegro	2/4	C	1	211	6	4	K4	V	true	168	1.00	168	1.00	0.00
515	String Quintet	515	String quintet	1787	262	IV	Allegro	2/4	C	1	211	6	5	K4	V	false	184	1.00	185	1.00	2.00
515	String Quintet	515	String quintet	1787	262	IV	Allegro	2/4	C	1	211	6	6	K4	 	true	204	1.00	204	1.00	0.00
516	String Quintet	516	String quintet	1787	263	I	Allegro	4/4	g	1	94	6	1	K1	i	false	24	1.00	25	1.00	4.00
516	String Quintet	516	String quintet	1787	263	I	Allegro	4/4	g	1	94	6	2	K1	i	false	29	1.00	30	1.00	4.00
516	String Quintet	516	String quintet	1787	263	I	Allegro	4/4	g	1	94	6	3	K3	III	false	46	1.00	49	1.00	12.00
516	String Quintet	516	String quintet	1787	263	I	Allegro	4/4	g	1	94	6	4	K4	III	true	64	1.00	64	1.00	0.00
516	String Quintet	516	String quintet	1787	263	I	Allegro	4/4	g	1	94	6	5	K4	III	true	85	1.00	85	1.00	0.00
516	String Quintet	516	String quintet	1787	263	I	Allegro	4/4	g	1	94	6	6	K4	 	true	91	1.00	93	1.00	8.00
521	Sonata for Piano Four-Hands	521	Sonata for piano four-hands	1787	264	I	Allegro	4/4	C	1	84	7	1	K1	I	true	19	1.00	19	1.00	0.00
521	Sonata for Piano Four-Hands	521	Sonata for piano four-hands	1787	264	I	Allegro	4/4	C	1	84	7	2	K2	V	true	25	1.00	25	1.00	0.00
521	Sonata for Piano Four-Hands	521	Sonata for piano four-hands	1787	264	I	Allegro	4/4	C	1	84	7	3	K3	V	false	28	1.00	35	1.00	28.00
521	Sonata for Piano Four-Hands	521	Sonata for piano four-hands	1787	264	I	Allegro	4/4	C	1	84	7	4	K4	V	true	57	1.00	57	1.00	0.00
521	Sonata for Piano Four-Hands	521	Sonata for piano four-hands	1787	264	I	Allegro	4/4	C	1	84	7	5	K4	V	false	73	1.00	74	1.00	4.00
521	Sonata for Piano Four-Hands	521	Sonata for piano four-hands	1787	264	I	Allegro	4/4	C	1	84	7	6	K4	V	true	79	1.00	79	1.00	0.00
521	Sonata for Piano Four-Hands	521	Sonata for piano four-hands	1787	264	I	Allegro	4/4	C	1	84	7	7	K4	 	false	84	1.00	85	1.00	4.00
522	Divertimento	522	Divertimento for a mixed ensemble	1787	265	I	Allegro	4/4	F	1	32	3	1	K1	V	false	15	1.00	16	1.00	4.00
522	Divertimento	522	Divertimento for a mixed ensemble	1787	265	I	Allegro	4/4	F	1	32	3	2	K3	V	false	19	3.00	20	1.00	2.00
522	Divertimento	522	Divertimento for a mixed ensemble	1787	265	I	Allegro	4/4	F	1	32	3	3	K4	 	false	30	3.00	33	1.00	10.00
522	Divertimento	522	Divertimento for a mixed ensemble	1787	266	IV	Presto	2/4	F	1	212	5	1	K1	I	false	28	1.00	29	1.00	2.00
522	Divertimento	522	Divertimento for a mixed ensemble	1787	266	IV	Presto	2/4	F	1	212	5	2	K2	V	false	59	1.00	59	2.00	1.00
522	Divertimento	522	Divertimento for a mixed ensemble	1787	266	IV	Presto	2/4	F	1	212	5	3	K3	V	false	63	1.00	64	1.00	2.00
522	Divertimento	522	Divertimento for a mixed ensemble	1787	266	IV	Presto	2/4	F	1	212	5	4	K4	V	false	143	1.00	160	1.00	34.00
522	Divertimento	522	Divertimento for a mixed ensemble	1787	266	IV	Presto	2/4	F	1	212	5	5	K4	 	false	186	1.00	186	2.00	1.00
525	Serenade	525	Cassation/Serenade/Divertimento	1787	267	I	Allegro	4/4	G	1	55	6	1	K1	I	true	18	1.00	18	1.00	0.00
525	Serenade	525	Cassation/Serenade/Divertimento	1787	267	I	Allegro	4/4	G	1	55	6	2	K2	V	true	22	1.00	24	1.00	8.00
525	Serenade	525	Cassation/Serenade/Divertimento	1787	267	I	Allegro	4/4	G	1	55	6	3	K3	V	false	26	1.00	28	1.00	8.00
525	Serenade	525	Cassation/Serenade/Divertimento	1787	267	I	Allegro	4/4	G	1	55	6	4	K4	V	true	35	1.00	35	1.00	0.00
525	Serenade	525	Cassation/Serenade/Divertimento	1787	267	I	Allegro	4/4	G	1	55	6	5	K4	V	true	51	1.00	51	1.00	0.00
525	Serenade	525	Cassation/Serenade/Divertimento	1787	267	I	Allegro	4/4	G	1	55	6	6	K4	 	false	55	1.00	56	1.00	4.00
525	Serenade	525	Cassation/Serenade/Divertimento	1787	268	IV	Allegro	2/2	G	1	55	4	1	K1	I	true	8	1.00	8	1.00	0.00
525	Serenade	525	Cassation/Serenade/Divertimento	1787	268	IV	Allegro	2/2	G	1	55	4	2	K2	V	false	15	1.00	16	1.00	4.00
525	Serenade	525	Cassation/Serenade/Divertimento	1787	268	IV	Allegro	2/2	G	1	55	4	3	K3	V	false	23	1.00	32	1.00	36.00
525	Serenade	525	Cassation/Serenade/Divertimento	1787	268	IV	Allegro	2/2	G	1	55	4	4	K4	 	false	49	1.00	50	1.00	4.00
